product_id,product_name,barcode,image_url,source,confidence,remote_name,status
446,عصير بيتي 1لتر اناناس,6223001879206,,,0,,not_found
445,عصير بيتي 1لتر تفاح,6223001879107,,,0,,not_found
448,عصير بيتي 1لتر برتقال,6223001879138,,,0,,not_found
450,عصيرجهينه 1لتر تفاح,6222014336188,,,0,,not_found
452,عصيرجهينه 1لتر مكس بيري,6222014334245,,,0,,not_found
449,عصير بيتي 1لتر مانجو,6223001879114,,,0,,not_found
453,عصيرجهينه 1لتر بيناكولادا,6222014301087,,,0,,not_found
455,عصيرجهينه 1لتر مون شيري,6222014301193,,,0,,not_found
456,عصيرجهينه 1لتر جوافه,6222014336157,,,0,,not_found
454,عصيرجهينه 1لتر مانجو,6222014336133,,,0,,not_found
457,عصيرجهينه 1لتر كوكتيل,6222014336171,,,0,,not_found
458,فيبا4لتر,6223000232514,,,0,,not_found
460,بريل 2.55كجم,6221143097267,,,0,,not_found
461,كمفورت 1لتر -طبيعي,6221155155863,,,0,,not_found
462,كومفورت 1لتر نواعم الزهور,6221155155887,,,0,,not_found
459,فيبا 2لتر,6223000232415,,,0,,not_found
465,فلفيتا 1لتر انتعاش,6223000233719,,,0,,not_found
463,كومفورت 1لتر لافندر,6221155207500,,,0,,not_found
466,برسيل جل 2.6kg,6221143091265,,,0,,not_found
468,برسيل جل فوق اوتوماتيك,6221143099742,,,0,,not_found
469,برسيل جل 8ك +1بلاك عرض,6221143100028,,,0,,not_found
471,اريال جل 2.35kg عرض,8006530166157,,,0,,not_found
470,برسيل بلاك 1لتر,6221143078433,,,0,,not_found
467,برسيل جل 2.6kg لافندر,6221143091227,,,0,,not_found
473,برسيل جل 1لتر,6221143093658,,,0,,not_found
472,برسيل جل 3kg,6221143101117,,,0,,not_found
476,اريال اوتوماتيك 4كجم,8700216419659,,,0,,not_found
475,فريده معطر اقمشه 2لتر نسيم,6224008668664,,,0,,not_found
474,فريده معطر اقمشه 2لتر انتعاش,6224008668671,,,0,,not_found
477,اريال اوتوماتيك2.9كجم داوني,8700216633420,,,0,,not_found
480,برسيل اوتوماتيك 2.5كجم داوني,6221143093696,,,0,,not_found
478,برسيل اوتوماتيك2.5كجم,6221143091326,,,0,,not_found
482,اريال اوتوماتيك 9كجم -داوني,8700216517072,,,0,,not_found
481,برسيل اوتوماتيك 8كجم,6221143091319,,,0,,not_found
487,معطر جو فريده -عود,6224007537893,https://images.openbeautyfacts.org/images/products/622/400/753/7893/front_ar.5.400.jpg,OpenBeautyFacts,85,,found
483,اوكسي اوتوماتيك 4+1 كجم -نسيم الشرق,6223002556205,,,0,,not_found
485,معطر جو فريده-ارابيسك,6224008668411,,,0,,not_found
484,اوكسي اوتوماتيك نسيم الشرق 5+0.500كجم,6222057607528,,,0,,not_found
491,معطرجو جلايدانتعاش,6223001342182,https://images.openfoodfacts.org/images/products/622/300/134/2182/front_en.5.400.jpg,OpenFoodFacts,95,Glade multispray clean linen,found
488,معطر جو فريده -خوخ,6224007537886,,,0,,not_found
486,معطر جو فريده -مروج,6224007537879,,,0,,not_found
489,معطر جو فريده -مانجو بابايا,6224008668404,,,0,,not_found
492,معطر ارضيات فريده- عود,6224008668053,,,0,,not_found
493,معطر ارضيات فريده-خوخ,6223006130418,,,0,,not_found
495,معطر ارضيات فريده-رائحه نظافه,6224008668435,,,0,,not_found
494,معطر ارضيات فريده-مشمش,6224008668084,,,0,,not_found
490,معطر جو فريده -سبورت,6223006130975,,,0,,not_found
497,باور مزيل دهون 480ml,3264,,,0,,not_found
496,جلانس زجاج صنوبر فردي,6223000237076,,,0,,not_found
500,دوف غسول ايدين منعش,6221155152237,,,0,,not_found
498,فانش سائل 450مل,6222048702126,,,0,,not_found
501,دوف غسول ايدين مرطب,6221155152244,,,0,,not_found
502,دوف غسول ايدين بالافوكادو,6221155152220,,,0,,not_found
503,بديل زيت صن سيلك,6281006453043,,,0,,not_found
499,ديتول 475مل,6222048703482,,,0,,not_found
504,شامبو بانتين 400مل-انسيابي  وحرير,5410076652686,https://images.openbeautyfacts.org/images/products/541/007/665/2686/front_fr.24.400.jpg,OpenBeautyFacts,85,,found
505,شامبو بانتين 400مل-صحي,5410076651788,,,0,,not_found
506,شامبو هداند شولد400مل -انسيابي,5011321360990,https://images.openbeautyfacts.org/images/products/501/132/136/0990/front_en.14.400.jpg,OpenBeautyFacts,85,,found
508,شامبو هداند شولد400مل -نظافه,5011321360945,https://images.openbeautyfacts.org/images/products/501/132/136/0945/front_en.13.400.jpg,OpenBeautyFacts,85,shampooing,found
509,شامبو دوف 350مل اصلاح,6221155135186,,,0,,not_found
507,شامبو هداند شولد400مل -منعش,5011321361058,,,0,,not_found
511,شامبو صن سيلك 350مل- اصلاح,6221155063298,,,0,,not_found
512,شامبو صن سيلك 350مل- جوز هند,6221155062321,,,0,,not_found
510,شامبو دوف 600مل عنايه,6221155135261,,,0,,not_found
514,شامبو صن سيلك 350مل- قوة ولمعان,6221155063274,,,0,,not_found
515,شامبو صن سيلك 350مل- لمعان ساحر,6221155063267,,,0,,not_found
513,شامبو صن سيلك 350مل- انسيابي,6221155063281,,,0,,not_found
517,شامبو صن سيلك 600مل-قوه ولمعان,6221155063311,,,0,,not_found
516,شامبو صن سيلك 350مل- كثيف,6221155113115,,,0,,not_found
520,شاور كامي 1لتر-ياسمين,6221155202529,,,0,,not_found
519,شاور كامي 1لتر- جوز هند,6221155202475,,,0,,not_found
518,شامبو صن سيلك 600مل-ناعم,6221155063328,,,0,,not_found
522,جينرال ارضيات 730g - لافندر,6221143097441,,,0,,not_found
523,فرشاه اسنان سيجنال 2×1,6221155091628,,,0,,not_found
521,شاور كامي 1لتر-لافندر,6221155202505,,,0,,not_found
524,معجون اسنان كلوس اب -اخضر 25مل,6221155081612,https://images.openbeautyfacts.org/images/products/622/115/508/1612/front_en.3.400.jpg,OpenBeautyFacts,85,Closeup,found
525,معجون اسنان كلوس اب -احمر25مل,6221155081629,,,0,,not_found
526,عرض سيجنال 15ج,6221155203779,,,0,,not_found
528,بريكس ارضيات ليمون 730مل,6223002554775,,,0,,not_found
529,شاور فريده 1200مل -لافندر,6224008204824,,,0,,not_found
527,هاربيك مرحاض 190مل,6222048702232,,,0,,not_found
531,سيترس 1لتر -مسك,6225000198913,,,0,,not_found
532,سيترس 1لتر -لافندر,6225000198906,,,0,,not_found
530,شاور فريده 1200مل -الارجان,6224008204831,,,0,,not_found
534,سبيد بلاعات,6223000238196,,,0,,not_found
533,سيترس 1لتر -ليمون,6225000198920,,,0,,not_found
536,شاور فريده 650مل- لافندر,6224008204763,,,0,,not_found
537,شاور فريده 650مل-وردي,6224008204787,,,0,,not_found
535,شاور فريده 650مل- جوزهند,6224008204770,,,0,,not_found
538,شاور دوف500مل-تغذيه,6221155152183,,,0,,not_found
542,بديل زيت صن سيلك -جوزالهند,6281006453029,https://images.openbeautyfacts.org/images/products/628/100/645/3029/front_en.10.400.jpg,OpenBeautyFacts,85,coconut moisture,found
541,شامبو كلير 180مل -فحم,6221155206497,,,0,,not_found
540,شامبوكلير 360مل -جنزبيل,6221155206602,,,0,,not_found
539,شاور دوف 500مل-افوكادو,6221155152213,,,0,,not_found
